pod_name,action,reward,done,cpu_request,memory_request,cpu_usage_node_0,cpu_usage_node_1,cpu_usage_node_2,cpu_usage_node_3,cpu_usage_node_4,cpu_usage_node_5,cpu_usage_node_6,cpu_usage_node_7,cpu_usage_node_8,cpu_usage_node_9
approximate-interval-b78954b8-thvvf,5,0.029,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
approximate-interval-b78954b8-lk542,7,0.029,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
approximate-interval-b78954b8-rcbfm,3,0.029,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4219
approximate-interval-b78954b8-fpkj7,9,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-rttc8,8,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-bpdtg,0,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-h59jc,4,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-tkg6z,2,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-5drh8,1,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-tnpz2,6,0.0282,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.4062,0.4219,0.4062,0.4219
approximate-interval-b78954b8-6gt48,3,0.0283,0,1,2,0.4062,0.4062,0.4219,0.4062,0.4062,0.4062,0.3906,0.3906,0.3906,0.3906
approximate-interval-b78954b8-276zn,7,0.0283,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
approximate-interval-b78954b8-nct5f,6,0.0275,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
approximate-interval-b78954b8-v4sfm,4,0.0275,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
approximate-interval-b78954b8-7r897,5,0.0283,1,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
alternate-berm-5fbff56559-6vzd8,1,0.0275,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
alternate-berm-5fbff56559-8v4tc,0,0.0275,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
alternate-berm-5fbff56559-4bg76,7,0.0271,0,1,2,0.3906,0.3906,0.3906,0.3906,0.3906,0.375,0.3906,0.3906,0.3906,0.3906
alternate-berm-5fbff56559-2zdfq,3,0.0273,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-598cm,2,0.0273,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-7kt2k,5,0.0273,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-kgjjq,9,0.0273,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-84w6j,8,0.0273,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-q489k,6,0.0266,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-q5vnt,4,0.0266,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.375,0.375,0.3594,0.3594
alternate-berm-5fbff56559-k7qk4,8,0.027,0,1,2,0.3594,0.375,0.375,0.375,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
alternate-berm-5fbff56559-vd676,3,0.027,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
alternate-berm-5fbff56559-sf247,1,0.027,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
alternate-berm-5fbff56559-tvl7j,0,0.027,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
alternate-berm-5fbff56559-5pcnq,5,0.027,1,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
forward-bar-95747f595-6gqjt,9,0.027,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
forward-bar-95747f595-xl57t,7,0.027,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
forward-bar-95747f595-w89qc,2,0.0267,0,1,2,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594,0.3594
forward-bar-95747f595-bbpqv,4,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-rlrtd,6,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-8jhjn,5,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-w2kqd,3,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-zc5w5,0,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-84wgb,1,0.026,0,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
forward-bar-95747f595-gxzl8,8,0.0259,1,1,2,0.3438,0.3438,0.3281,0.3438,0.3438,0.3438,0.3438,0.3438,0.3281,0.3438
cheesy-polygon-57b84c647-5zsx4,9,0.0259,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-dltb8,7,0.0259,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-gzc2l,1,0.0253,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-hxhl7,2,0.0259,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-kwnxs,8,0.0253,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-m9nm9,6,0.0253,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3281,0.3125,0.3281,0.3125,0.3281
cheesy-polygon-57b84c647-sjn26,0,0.0256,0,1,2,0.3281,0.3281,0.3125,0.3281,0.3281,0.3125,0.3125,0.3125,0.3125,0.3125
cheesy-polygon-57b84c647-vp77m,3,0.0256,0,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
cheesy-polygon-57b84c647-xssxk,4,0.0256,0,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
cheesy-polygon-57b84c647-zgj5v,5,0.0256,0,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
cheesy-polygon-57b84c647-zvc8w,6,0.025,1,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
creamy-turbine-5cf75476bc-762p4,7,0.0256,0,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
creamy-turbine-5cf75476bc-94c6s,8,0.0246,0,1,2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
creamy-turbine-5cf75476bc-dbgj8,2,0.0253,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-h5ncj,1,0.0246,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-hljlr,9,0.0253,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-hrsht,2,0.0246,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-j7k7l,6,0.024,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-jvj76,3,0.0246,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2969,0.2969
creamy-turbine-5cf75476bc-m8qj2,4,0.0246,0,1,2,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.3125,0.2969,0.2812,0.2812
creamy-turbine-5cf75476bc-m9xpv,8,0.024,0,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
creamy-turbine-5cf75476bc-vml8c,5,0.0246,0,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
creamy-turbine-5cf75476bc-wxhx6,0,0.0246,1,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
gourmet-cevian-d5fcf4b4d-8kq44,7,0.0246,0,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
gourmet-cevian-d5fcf4b4d-9rh7m,6,0.0234,0,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
gourmet-cevian-d5fcf4b4d-nfz2p,2,0.0239,0,1,2,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2969,0.2812,0.2812,0.2812
gourmet-cevian-d5fcf4b4d-pvgnh,1,0.0244,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
gourmet-cevian-d5fcf4b4d-r4jlq,3,0.0244,1,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
similar-noodle-685c4f7b44-48kgf,7,0.0244,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
similar-noodle-685c4f7b44-84pwz,6,0.0233,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
similar-noodle-685c4f7b44-8nfb2,3,0.0238,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
similar-noodle-685c4f7b44-9snbf,4,0.0244,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656,0.2656
similar-noodle-685c4f7b44-9snlz,5,0.0242,0,1,2,0.2656,0.2656,0.2656,0.2656,0.2656,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-bcmpd,8,0.0236,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-cgddm,2,0.0236,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-hzzkr,7,0.0236,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-j7p9b,2,0.023,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-rs7k7,9,0.0248,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-sr2mq,0,0.024,0,1,2,0.25,0.25,0.25,0.2656,0.25,0.25,0.25,0.25,0.25,0.25
similar-noodle-685c4f7b44-vhnt6,1,0.0235,0,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
similar-noodle-685c4f7b44-vxr56,5,0.0235,0,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
similar-noodle-685c4f7b44-zk428,9,0.024,1,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
vertical-contrast-5499548c5c-2vkcm,9,0.0235,0,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
vertical-contrast-5499548c5c-79lfs,3,0.0229,0,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
vertical-contrast-5499548c5c-7pss5,7,0.0227,0,1,2,0.2188,0.2344,0.2344,0.2344,0.2188,0.2344,0.2344,0.2344,0.2344,0.2188
vertical-contrast-5499548c5c-825j4,9,0.0229,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-8t8tb,8,0.0229,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-dfmjn,1,0.0229,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-dthpf,4,0.0234,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-j6tpj,4,0.0229,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-nw9hm,5,0.0228,0,1,2,0.2031,0.2188,0.2031,0.2031,0.2031,0.2188,0.2188,0.2188,0.2031,0.2031
vertical-contrast-5499548c5c-rdvxc,0,0.0234,0,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
vertical-contrast-5499548c5c-s8fkn,6,0.0224,0,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
vertical-contrast-5499548c5c-sxjg2,8,0.0224,0,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
vertical-contrast-5499548c5c-z7zh9,2,0.0224,0,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
vertical-contrast-5499548c5c-zrhc6,0,0.0229,1,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
kind-watt-785f5477f5-jjbcp,0,0.0224,0,1,2,0.1875,0.2031,0.2031,0.2031,0.1875,0.2031,0.2031,0.2031,0.1875,0.1875
kind-watt-785f5477f5-v59f7,1,0.0224,0,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
kind-watt-785f5477f5-jwjrw,7,0.0224,0,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
kind-watt-785f5477f5-tr677,3,0.0224,0,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
kind-watt-785f5477f5-zh4w2,5,0.0224,0,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
kind-watt-785f5477f5-8c2ns,9,0.0224,0,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
kind-watt-785f5477f5-w9c2r,4,0.0227,1,1,2,0.1875,0.1875,0.1875,0.1875,0.1719,0.1875,0.1875,0.1875,0.1719,0.1719
stringy-phantasm-69f55d6874-m2kb5,3,0.0222,0,1,2,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719
stringy-phantasm-69f55d6874-75h5x,7,0.0222,0,1,2,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719
stringy-phantasm-69f55d6874-2q4j7,5,0.0222,0,1,2,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719
stringy-phantasm-69f55d6874-lk5pj,9,0.0222,0,1,2,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719
stringy-phantasm-69f55d6874-fqlkx,1,0.0222,0,1,2,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719,0.1719
stringy-phantasm-69f55d6874-czgbv,8,0.0219,1,1,2,0.1719,0.1719,0.1719,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-229xq,2,0.0219,0,1,2,0.1406,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-8n9dx,1,0.0215,0,1,2,0.1406,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-8rp2m,9,0.0215,0,1,2,0.1406,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-bn2qx,3,0.0215,0,1,2,0.1406,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-lccv8,5,0.0214,0,1,2,0.1406,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1406,0.1562,0.1562
amiable-barrage-7b8b8b44d6-lv2rg,6,0.022,0,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1562
amiable-barrage-7b8b8b44d6-m4pps,0,0.022,0,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1562
amiable-barrage-7b8b8b44d6-mcsm6,4,0.022,0,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1562
amiable-barrage-7b8b8b44d6-p7nxc,8,0.0215,0,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1562
amiable-barrage-7b8b8b44d6-vw8zv,7,0.0215,1,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1562
azure-use-768ccd55bb-6lts5,9,0.0213,0,1,2,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-8c5td,2,0.0217,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-8mlrp,0,0.0217,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-czhcd,3,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-fvfkq,1,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-gd4gl,4,0.0217,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-pm48v,9,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-pm4ls,0,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-pz85l,5,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-s57qn,8,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-strjc,7,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-t2f2v,3,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-tzz9j,4,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azure-use-768ccd55bb-xlcs7,6,0.0217,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-4lpkh,5,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-82w2t,6,0.0213,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-c4cf9,8,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-cmwr5,3,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-fz8l6,4,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-hk8l7,7,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-p8szn,0,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-plhl7,7,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-q5tt6,9,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-r8lfp,1,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-t9v28,0,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
crimson-arbitration-79b6448f56-xfmjc,2,0.0213,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-69c6b,7,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-6gccl,3,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-7d5gf,8,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-8s6kp,1,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-gqjhx,9,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-j4tpz,2,0.0208,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-jjg8l,8,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-khkq2,2,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-ltscp,4,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-mgjtk,0,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-q7q2k,5,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-rnlx7,3,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
minty-stock-64f7c5d86f-v79mk,6,0.0208,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-2wrfp,4,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-5t92c,9,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-bldzs,7,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-c4f4n,1,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-fpdc8,0,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-gjsqd,4,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-htj9z,3,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-jtgmw,8,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-lg29c,0,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-mk6l9,2,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-qd76j,6,0.0204,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-tw9cc,5,0.02,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-wxmm7,2,0.0196,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
plumb-bandwidth-6bdc7989b7-zv5s2,6,0.02,1,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-2p8m7,7,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
product-similarity-54b9748bfc-4gs4g,2,0.0192,0,1,2,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
