pod_name,action,reward,done,cpu_request,memory_request,cpu_usage_node_0,cpu_usage_node_1,cpu_usage_node_2,cpu_usage_node_3,cpu_usage_node_4,cpu_usage_node_5,cpu_usage_node_6,cpu_usage_node_7,cpu_usage_node_8,cpu_usage_node_9
balanced-patio-b886f5bb5-ghxls,0,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-l8jlt,8,0.03,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-rzrcn,8,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-ssqxf,1,0.03,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-wf4pr,1,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-wwhjl,0,0.0283,1,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-4h7xk,1,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-zlj5h,9,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-gxgbm,6,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-pdqqf,8,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-slbgv,5,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-jztss,2,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-p966k,7,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-6tjjr,4,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-9cr9h,3,0.0275,1,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
